trade_index,datetime_utc,victim_size_usd,front_run_size_usd,victim_cost_baseline,victim_cost_actual,front_run_shares,back_run_revenue,attacker_profit,shares_lost,expected_value_lost,price_before,price_after_frontrun,price_after_victim,price_after_backrun,market,b,front_run_multiplier,min_victim_size_usd,price_impact
5,2026-02-09 04:21:27+00:00,2190.0,10949.999999999998,2190.0,2190.0,10951.386884091713,10951.231572912093,1.2315729120946344,1.2317640895789737,1.2300569296949122,0.9986140528868276,0.9999999756655192,0.9999999972765641,0.9998446981575262,NFL SEA vs NE,1000.0,5.0,25.0,0.0013859227786916506
6,2026-02-09 04:21:31+00:00,2190.0,10949.999999999996,2190.0,2189.9999999999964,10950.155311176259,10950.1379280556,0.13792805560296983,0.13793045312286267,0.13790903226935944,0.9998446981575262,0.9999999972732079,0.9999999996948263,0.99998261672526,NFL SEA vs NE,1000.0,5.0,25.0,0.00015529911568168409
7,2026-02-09 04:21:35+00:00,2190.0,10950.0,2190.0,2190.0,10950.017383120612,10950.015437643253,0.015437643252880662,0.015437673287124198,0.015437404929808102,0.99998261672526,0.9999999996947841,0.9999999999658413,0.9999980544903768,NFL SEA vs NE,1000.0,5.0,25.0,1.738296952413787e-05
8,2026-02-09 04:21:39+00:00,2190.0,10949.999999999998,2190.0,2190.0,10950.001945477354,10950.001727745666,0.0017277456681767944,0.0017277460437981063,0.0017277426824515516,0.9999980544903768,0.9999999999658407,0.9999999999961771,0.9999997822645125,NFL SEA vs NE,1000.0,5.0,25.0,1.9454754638381644e-06
9,2026-02-09 04:21:59+00:00,2190.0,10949.999999999998,2190.000000000002,2189.9999999999964,10950.000217731686,10950.00019336386,0.00019336386139912065,0.00019336386685608886,0.00019336382475391303,0.9999997822645125,0.9999999999961771,0.9999999999995721,0.9999999756317474,NFL SEA vs NE,1000.0,5.0,25.0,2.177316645868288e-07
10,2026-02-09 04:22:03+00:00,2190.0,10950.0,2190.0,2190.0,10950.000024367826,10950.000021640652,2.1640651539200917e-05,2.1640651539200917e-05,2.1640651011856053e-05,0.9999999756317474,0.9999999999995721,0.999999999999952,0.9999999972727844,NFL SEA vs NE,1000.0,5.0,25.0,2.436782475800925e-08
11,2026-02-09 04:22:07+00:00,2190.0,10950.0,2190.0,2190.0000000000036,10950.000002727174,10950.000002421959,2.4219589249696583e-06,2.4219571059802547e-06,2.4219570993750558e-06,0.9999999972727844,0.999999999999952,0.9999999999999947,0.9999999996947788,NFL SEA vs NE,1000.0,5.0,25.0,2.727167602856184e-09
12,2026-02-09 04:22:27+00:00,2190.0,10949.999999999996,2189.9999999999964,2189.9999999999927,10950.000000305216,10950.000000271059,2.7106216293759644e-07,2.710567059693858e-07,2.7105670588665355e-07,0.9999999996947788,0.9999999999999947,0.9999999999999993,0.9999999999658407,NFL SEA vs NE,1000.0,5.0,25.0,3.052158525918003e-10
13,2026-02-09 04:22:31+00:00,2170.0,10850.0,2170.0,2170.0,10850.000000034153,10850.000000030253,3.0253431759774685e-08,3.025888872798532e-08,3.02588887269517e-08,0.9999999999658407,0.9999999999999993,1.0,0.9999999999960998,NFL SEA vs NE,1000.0,5.0,25.0,3.415867588785204e-11
14,2026-02-09 04:23:23+00:00,2190.0,10950.0,2190.0,2190.0,10950.000000003896,10950.000000003456,3.4560798667371273e-09,3.4651748137548566e-09,3.4651748137413417e-09,0.9999999999960998,1.0,1.0,0.9999999999995635,NFL SEA vs NE,1000.0,5.0,25.0,3.900213485508175e-12
15,2026-02-09 04:23:43+00:00,2190.0,10949.999999999993,2190.0,2190.0,10950.000000000437,10950.000000000386,3.92901711165905e-10,3.9108272176235914e-10,3.9108272176218843e-10,0.9999999999995635,1.0,1.0,0.9999999999999512,NFL SEA vs NE,1000.0,5.0,25.0,4.3653969328261155e-13
16,2026-02-09 04:23:45+00:00,2190.0,10949.999999999993,2190.0,2190.0,10950.000000000047,10950.000000000036,4.3655745685100555e-11,4.3655745685100555e-11,4.365574568509842e-11,0.9999999999999512,1.0,1.0,0.9999999999999944,NFL SEA vs NE,1000.0,5.0,25.0,4.884981308350689e-14
17,2026-02-09 04:23:47+00:00,2190.0,10949.999999999993,2189.9999999999927,2190.0,10950.000000000004,10950.0,7.275957614183426e-12,7.275957614183426e-12,7.2759576141833855e-12,0.9999999999999944,1.0,1.0,0.9999999999999993,NFL SEA vs NE,1000.0,5.0,25.0,5.551115123125783e-15
18,2026-02-09 04:24:23+00:00,2190.0,10950.0,2190.0,2190.0,10949.999999999996,10950.0,0.0,0.0,0.0,0.9999999999999993,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,6.661338147750939e-16
19,2026-02-09 04:24:25+00:00,2190.0,10950.0,2190.0,2190.0,10949.999999999996,10950.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
20,2026-02-09 04:24:55+00:00,1320.0,6600.0,1320.0,1320.0,6599.999999999996,6600.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
21,2026-02-09 04:25:01+00:00,1070.0,5350.0,1070.0,1070.0,5349.999999999996,5350.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
22,2026-02-09 04:25:09+00:00,2190.0,10950.0,2190.0,2190.0,10949.999999999996,10950.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
23,2026-02-09 04:25:11+00:00,2170.0,10850.0,2170.0,2170.0,10849.999999999996,10850.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
24,2026-02-09 04:25:15+00:00,2190.0,10950.0,2190.0,2190.0,10949.999999999996,10950.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
26,2026-02-09 04:34:49+00:00,1390.0,6950.0,1390.0,1390.0,6949.999999999996,6950.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
27,2026-02-09 04:44:47+00:00,40000.0,200000.0,39999.999999999985,40000.0,200000.0,200000.0,0.0,1.4551915228366852e-11,1.4551915228366852e-11,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
28,2026-02-09 04:45:53+00:00,40000.0,199999.99999999994,40000.000000000015,39999.99999999994,199999.99999999994,199999.99999999994,0.0,4.3655745685100555e-11,4.3655745685100555e-11,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
29,2026-02-09 04:53:33+00:00,2030.0,10150.000000000015,2030.0000000000146,2030.0,10149.999999999985,10150.0,-1.4551915228366852e-11,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
30,2026-02-09 04:53:35+00:00,1110.0,5550.0,1110.0,1110.0,5549.999999999985,5550.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
31,2026-02-09 05:04:15+00:00,2050.0,10250.0,2050.0,2050.0,10249.999999999985,10250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
32,2026-02-09 05:04:45+00:00,33.5,167.5,33.5,33.5,167.49999999998545,167.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
33,2026-02-09 05:15:09+00:00,1240.0,6200.0,1240.0,1240.0,6199.999999999985,6200.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
34,2026-02-09 05:20:01+00:00,9300.0,46500.0,9300.0,9300.0,46499.999999999985,46500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
35,2026-02-09 05:23:03+00:00,9300.0,46500.0,9300.0,9300.0,46499.999999999985,46500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
36,2026-02-09 05:27:39+00:00,1670.0,8350.0,1670.0,1670.0,8349.999999999985,8350.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
37,2026-02-09 05:34:53+00:00,9590.0,47950.0,9590.0,9590.0,47949.999999999985,47950.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
38,2026-02-09 05:34:55+00:00,1270.0,6350.0,1270.0,1270.0,6349.999999999985,6350.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
39,2026-02-09 05:39:41+00:00,1850.0,9250.0,1850.0,1850.0,9249.999999999985,9250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
40,2026-02-09 05:39:57+00:00,1850.0,9250.0,1850.0,1850.0,9249.999999999985,9250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
41,2026-02-09 05:40:01+00:00,1850.0,9250.0,1850.0,1850.0,9249.999999999985,9250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
42,2026-02-09 05:40:03+00:00,1850.0,9250.0,1850.0,1850.0,9249.999999999985,9250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
43,2026-02-09 05:40:09+00:00,1220.0,6100.0,1220.0,1220.0,6099.999999999985,6100.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
44,2026-02-09 05:40:11+00:00,2060.0,10300.0,2060.0,2060.0,10299.999999999985,10300.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,25.0,0.0
0,2026-02-09 03:29:03+00:00,4800.0,24000.0,4800.0,4799.999999999996,30907.755278944423,28107.853319773632,4107.853319773632,6899.499778579657,6.899499778579653,0.0009999999999999994,0.9999999999622864,0.9999999999996896,0.5,NFL SEA vs NE,1000.0,5.0,50.0,0.9989999999622864
2,2026-02-09 04:20:55+00:00,2190.0,10949.999999999998,2189.999999999999,2189.999999999998,11638.163320972824,11533.079271277145,583.0792712771472,630.8748730196985,317.010687287849,0.5024937604036588,0.9999912647778328,0.9999990223823366,0.9002479736649641,NFL SEA vs NE,1000.0,5.0,50.0,0.49749750437417406
3,2026-02-09 04:20:59+00:00,2190.0,10949.999999999998,2189.999999999999,2190.0,11055.08327586468,11042.758811278429,92.75881127843058,93.85676512662576,84.49436261999331,0.9002479736649641,0.9999982485523953,0.9999998039836786,0.9877509769721987,NFL SEA vs NE,1000.0,5.0,50.0,0.09975027488743116
4,2026-02-09 04:21:03+00:00,2190.0,10950.0,2189.999999999998,2189.999999999998,10962.324445534035,10960.93756117761,10.937561177610405,10.952658269740823,10.81849890637913,0.9877509769721987,0.9999997849314662,0.999999975930229,0.9986140528868276,NFL SEA vs NE,1000.0,5.0,50.0,0.012248807959267527
5,2026-02-09 04:21:27+00:00,2190.0,10949.999999999998,2190.0,2190.0,10951.386884091713,10951.231572912093,1.2315729120946344,1.2317640895789737,1.2300569296949122,0.9986140528868276,0.9999999756655192,0.9999999972765641,0.9998446981575262,NFL SEA vs NE,1000.0,5.0,50.0,0.0013859227786916506
6,2026-02-09 04:21:31+00:00,2190.0,10949.999999999996,2190.0,2189.9999999999964,10950.155311176259,10950.1379280556,0.13792805560296983,0.13793045312286267,0.13790903226935944,0.9998446981575262,0.9999999972732079,0.9999999996948263,0.99998261672526,NFL SEA vs NE,1000.0,5.0,50.0,0.00015529911568168409
7,2026-02-09 04:21:35+00:00,2190.0,10950.0,2190.0,2190.0,10950.017383120612,10950.015437643253,0.015437643252880662,0.015437673287124198,0.015437404929808102,0.99998261672526,0.9999999996947841,0.9999999999658413,0.9999980544903768,NFL SEA vs NE,1000.0,5.0,50.0,1.738296952413787e-05
8,2026-02-09 04:21:39+00:00,2190.0,10949.999999999998,2190.0,2190.0,10950.001945477354,10950.001727745666,0.0017277456681767944,0.0017277460437981063,0.0017277426824515516,0.9999980544903768,0.9999999999658407,0.9999999999961771,0.9999997822645125,NFL SEA vs NE,1000.0,5.0,50.0,1.9454754638381644e-06
9,2026-02-09 04:21:59+00:00,2190.0,10949.999999999998,2190.000000000002,2189.9999999999964,10950.000217731686,10950.00019336386,0.00019336386139912065,0.00019336386685608886,0.00019336382475391303,0.9999997822645125,0.9999999999961771,0.9999999999995721,0.9999999756317474,NFL SEA vs NE,1000.0,5.0,50.0,2.177316645868288e-07
10,2026-02-09 04:22:03+00:00,2190.0,10950.0,2190.0,2190.0,10950.000024367826,10950.000021640652,2.1640651539200917e-05,2.1640651539200917e-05,2.1640651011856053e-05,0.9999999756317474,0.9999999999995721,0.999999999999952,0.9999999972727844,NFL SEA vs NE,1000.0,5.0,50.0,2.436782475800925e-08
11,2026-02-09 04:22:07+00:00,2190.0,10950.0,2190.0,2190.0000000000036,10950.000002727174,10950.000002421959,2.4219589249696583e-06,2.4219571059802547e-06,2.4219570993750558e-06,0.9999999972727844,0.999999999999952,0.9999999999999947,0.9999999996947788,NFL SEA vs NE,1000.0,5.0,50.0,2.727167602856184e-09
12,2026-02-09 04:22:27+00:00,2190.0,10949.999999999996,2189.9999999999964,2189.9999999999927,10950.000000305216,10950.000000271059,2.7106216293759644e-07,2.710567059693858e-07,2.7105670588665355e-07,0.9999999996947788,0.9999999999999947,0.9999999999999993,0.9999999999658407,NFL SEA vs NE,1000.0,5.0,50.0,3.052158525918003e-10
13,2026-02-09 04:22:31+00:00,2170.0,10850.0,2170.0,2170.0,10850.000000034153,10850.000000030253,3.0253431759774685e-08,3.025888872798532e-08,3.02588887269517e-08,0.9999999999658407,0.9999999999999993,1.0,0.9999999999960998,NFL SEA vs NE,1000.0,5.0,50.0,3.415867588785204e-11
14,2026-02-09 04:23:23+00:00,2190.0,10950.0,2190.0,2190.0,10950.000000003896,10950.000000003456,3.4560798667371273e-09,3.4651748137548566e-09,3.4651748137413417e-09,0.9999999999960998,1.0,1.0,0.9999999999995635,NFL SEA vs NE,1000.0,5.0,50.0,3.900213485508175e-12
15,2026-02-09 04:23:43+00:00,2190.0,10949.999999999993,2190.0,2190.0,10950.000000000437,10950.000000000386,3.92901711165905e-10,3.9108272176235914e-10,3.9108272176218843e-10,0.9999999999995635,1.0,1.0,0.9999999999999512,NFL SEA vs NE,1000.0,5.0,50.0,4.3653969328261155e-13
16,2026-02-09 04:23:45+00:00,2190.0,10949.999999999993,2190.0,2190.0,10950.000000000047,10950.000000000036,4.3655745685100555e-11,4.3655745685100555e-11,4.365574568509842e-11,0.9999999999999512,1.0,1.0,0.9999999999999944,NFL SEA vs NE,1000.0,5.0,50.0,4.884981308350689e-14
17,2026-02-09 04:23:47+00:00,2190.0,10949.999999999993,2189.9999999999927,2190.0,10950.000000000004,10950.0,7.275957614183426e-12,7.275957614183426e-12,7.2759576141833855e-12,0.9999999999999944,1.0,1.0,0.9999999999999993,NFL SEA vs NE,1000.0,5.0,50.0,5.551115123125783e-15
18,2026-02-09 04:24:23+00:00,2190.0,10950.0,2190.0,2190.0,10949.999999999996,10950.0,0.0,0.0,0.0,0.9999999999999993,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,6.661338147750939e-16
19,2026-02-09 04:24:25+00:00,2190.0,10950.0,2190.0,2190.0,10949.999999999996,10950.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
20,2026-02-09 04:24:55+00:00,1320.0,6600.0,1320.0,1320.0,6599.999999999996,6600.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
21,2026-02-09 04:25:01+00:00,1070.0,5350.0,1070.0,1070.0,5349.999999999996,5350.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
22,2026-02-09 04:25:09+00:00,2190.0,10950.0,2190.0,2190.0,10949.999999999996,10950.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
23,2026-02-09 04:25:11+00:00,2170.0,10850.0,2170.0,2170.0,10849.999999999996,10850.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
24,2026-02-09 04:25:15+00:00,2190.0,10950.0,2190.0,2190.0,10949.999999999996,10950.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
26,2026-02-09 04:34:49+00:00,1390.0,6950.0,1390.0,1390.0,6949.999999999996,6950.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
27,2026-02-09 04:44:47+00:00,40000.0,200000.0,39999.999999999985,40000.0,200000.0,200000.0,0.0,1.4551915228366852e-11,1.4551915228366852e-11,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
28,2026-02-09 04:45:53+00:00,40000.0,199999.99999999994,40000.000000000015,39999.99999999994,199999.99999999994,199999.99999999994,0.0,4.3655745685100555e-11,4.3655745685100555e-11,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
29,2026-02-09 04:53:33+00:00,2030.0,10150.000000000015,2030.0000000000146,2030.0,10149.999999999985,10150.0,-1.4551915228366852e-11,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
30,2026-02-09 04:53:35+00:00,1110.0,5550.0,1110.0,1110.0,5549.999999999985,5550.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
31,2026-02-09 05:04:15+00:00,2050.0,10250.0,2050.0,2050.0,10249.999999999985,10250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
33,2026-02-09 05:15:09+00:00,1240.0,6200.0,1240.0,1240.0,6199.999999999985,6200.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
34,2026-02-09 05:20:01+00:00,9300.0,46500.0,9300.0,9300.0,46499.999999999985,46500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
35,2026-02-09 05:23:03+00:00,9300.0,46500.0,9300.0,9300.0,46499.999999999985,46500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
36,2026-02-09 05:27:39+00:00,1670.0,8350.0,1670.0,1670.0,8349.999999999985,8350.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
37,2026-02-09 05:34:53+00:00,9590.0,47950.0,9590.0,9590.0,47949.999999999985,47950.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
38,2026-02-09 05:34:55+00:00,1270.0,6350.0,1270.0,1270.0,6349.999999999985,6350.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
39,2026-02-09 05:39:41+00:00,1850.0,9250.0,1850.0,1850.0,9249.999999999985,9250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
40,2026-02-09 05:39:57+00:00,1850.0,9250.0,1850.0,1850.0,9249.999999999985,9250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
41,2026-02-09 05:40:01+00:00,1850.0,9250.0,1850.0,1850.0,9249.999999999985,9250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
42,2026-02-09 05:40:03+00:00,1850.0,9250.0,1850.0,1850.0,9249.999999999985,9250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
43,2026-02-09 05:40:09+00:00,1220.0,6100.0,1220.0,1220.0,6099.999999999985,6100.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
44,2026-02-09 05:40:11+00:00,2060.0,10300.0,2060.0,2060.0,10299.999999999985,10300.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,50.0,0.0
0,2026-02-09 03:29:03+00:00,4800.0,24000.0,4800.0,4799.999999999996,30907.755278944423,28107.853319773632,4107.853319773632,6899.499778579657,6.899499778579653,0.0009999999999999994,0.9999999999622864,0.9999999999996896,0.5,NFL SEA vs NE,1000.0,5.0,100.0,0.9989999999622864
2,2026-02-09 04:20:55+00:00,2190.0,10949.999999999998,2189.999999999999,2189.999999999998,11638.163320972824,11533.079271277145,583.0792712771472,630.8748730196985,317.010687287849,0.5024937604036588,0.9999912647778328,0.9999990223823366,0.9002479736649641,NFL SEA vs NE,1000.0,5.0,100.0,0.49749750437417406
3,2026-02-09 04:20:59+00:00,2190.0,10949.999999999998,2189.999999999999,2190.0,11055.08327586468,11042.758811278429,92.75881127843058,93.85676512662576,84.49436261999331,0.9002479736649641,0.9999982485523953,0.9999998039836786,0.9877509769721987,NFL SEA vs NE,1000.0,5.0,100.0,0.09975027488743116
4,2026-02-09 04:21:03+00:00,2190.0,10950.0,2189.999999999998,2189.999999999998,10962.324445534035,10960.93756117761,10.937561177610405,10.952658269740823,10.81849890637913,0.9877509769721987,0.9999997849314662,0.999999975930229,0.9986140528868276,NFL SEA vs NE,1000.0,5.0,100.0,0.012248807959267527
5,2026-02-09 04:21:27+00:00,2190.0,10949.999999999998,2190.0,2190.0,10951.386884091713,10951.231572912093,1.2315729120946344,1.2317640895789737,1.2300569296949122,0.9986140528868276,0.9999999756655192,0.9999999972765641,0.9998446981575262,NFL SEA vs NE,1000.0,5.0,100.0,0.0013859227786916506
6,2026-02-09 04:21:31+00:00,2190.0,10949.999999999996,2190.0,2189.9999999999964,10950.155311176259,10950.1379280556,0.13792805560296983,0.13793045312286267,0.13790903226935944,0.9998446981575262,0.9999999972732079,0.9999999996948263,0.99998261672526,NFL SEA vs NE,1000.0,5.0,100.0,0.00015529911568168409
7,2026-02-09 04:21:35+00:00,2190.0,10950.0,2190.0,2190.0,10950.017383120612,10950.015437643253,0.015437643252880662,0.015437673287124198,0.015437404929808102,0.99998261672526,0.9999999996947841,0.9999999999658413,0.9999980544903768,NFL SEA vs NE,1000.0,5.0,100.0,1.738296952413787e-05
8,2026-02-09 04:21:39+00:00,2190.0,10949.999999999998,2190.0,2190.0,10950.001945477354,10950.001727745666,0.0017277456681767944,0.0017277460437981063,0.0017277426824515516,0.9999980544903768,0.9999999999658407,0.9999999999961771,0.9999997822645125,NFL SEA vs NE,1000.0,5.0,100.0,1.9454754638381644e-06
9,2026-02-09 04:21:59+00:00,2190.0,10949.999999999998,2190.000000000002,2189.9999999999964,10950.000217731686,10950.00019336386,0.00019336386139912065,0.00019336386685608886,0.00019336382475391303,0.9999997822645125,0.9999999999961771,0.9999999999995721,0.9999999756317474,NFL SEA vs NE,1000.0,5.0,100.0,2.177316645868288e-07
10,2026-02-09 04:22:03+00:00,2190.0,10950.0,2190.0,2190.0,10950.000024367826,10950.000021640652,2.1640651539200917e-05,2.1640651539200917e-05,2.1640651011856053e-05,0.9999999756317474,0.9999999999995721,0.999999999999952,0.9999999972727844,NFL SEA vs NE,1000.0,5.0,100.0,2.436782475800925e-08
11,2026-02-09 04:22:07+00:00,2190.0,10950.0,2190.0,2190.0000000000036,10950.000002727174,10950.000002421959,2.4219589249696583e-06,2.4219571059802547e-06,2.4219570993750558e-06,0.9999999972727844,0.999999999999952,0.9999999999999947,0.9999999996947788,NFL SEA vs NE,1000.0,5.0,100.0,2.727167602856184e-09
12,2026-02-09 04:22:27+00:00,2190.0,10949.999999999996,2189.9999999999964,2189.9999999999927,10950.000000305216,10950.000000271059,2.7106216293759644e-07,2.710567059693858e-07,2.7105670588665355e-07,0.9999999996947788,0.9999999999999947,0.9999999999999993,0.9999999999658407,NFL SEA vs NE,1000.0,5.0,100.0,3.052158525918003e-10
13,2026-02-09 04:22:31+00:00,2170.0,10850.0,2170.0,2170.0,10850.000000034153,10850.000000030253,3.0253431759774685e-08,3.025888872798532e-08,3.02588887269517e-08,0.9999999999658407,0.9999999999999993,1.0,0.9999999999960998,NFL SEA vs NE,1000.0,5.0,100.0,3.415867588785204e-11
14,2026-02-09 04:23:23+00:00,2190.0,10950.0,2190.0,2190.0,10950.000000003896,10950.000000003456,3.4560798667371273e-09,3.4651748137548566e-09,3.4651748137413417e-09,0.9999999999960998,1.0,1.0,0.9999999999995635,NFL SEA vs NE,1000.0,5.0,100.0,3.900213485508175e-12
15,2026-02-09 04:23:43+00:00,2190.0,10949.999999999993,2190.0,2190.0,10950.000000000437,10950.000000000386,3.92901711165905e-10,3.9108272176235914e-10,3.9108272176218843e-10,0.9999999999995635,1.0,1.0,0.9999999999999512,NFL SEA vs NE,1000.0,5.0,100.0,4.3653969328261155e-13
16,2026-02-09 04:23:45+00:00,2190.0,10949.999999999993,2190.0,2190.0,10950.000000000047,10950.000000000036,4.3655745685100555e-11,4.3655745685100555e-11,4.365574568509842e-11,0.9999999999999512,1.0,1.0,0.9999999999999944,NFL SEA vs NE,1000.0,5.0,100.0,4.884981308350689e-14
17,2026-02-09 04:23:47+00:00,2190.0,10949.999999999993,2189.9999999999927,2190.0,10950.000000000004,10950.0,7.275957614183426e-12,7.275957614183426e-12,7.2759576141833855e-12,0.9999999999999944,1.0,1.0,0.9999999999999993,NFL SEA vs NE,1000.0,5.0,100.0,5.551115123125783e-15
18,2026-02-09 04:24:23+00:00,2190.0,10950.0,2190.0,2190.0,10949.999999999996,10950.0,0.0,0.0,0.0,0.9999999999999993,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,100.0,6.661338147750939e-16
19,2026-02-09 04:24:25+00:00,2190.0,10950.0,2190.0,2190.0,10949.999999999996,10950.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,100.0,0.0
20,2026-02-09 04:24:55+00:00,1320.0,6600.0,1320.0,1320.0,6599.999999999996,6600.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,100.0,0.0
21,2026-02-09 04:25:01+00:00,1070.0,5350.0,1070.0,1070.0,5349.999999999996,5350.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,100.0,0.0
22,2026-02-09 04:25:09+00:00,2190.0,10950.0,2190.0,2190.0,10949.999999999996,10950.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,100.0,0.0
23,2026-02-09 04:25:11+00:00,2170.0,10850.0,2170.0,2170.0,10849.999999999996,10850.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,100.0,0.0
24,2026-02-09 04:25:15+00:00,2190.0,10950.0,2190.0,2190.0,10949.999999999996,10950.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NFL SEA vs NE,1000.0,5.0,100.0,0.0
